rxn	eawagCMPid1	eawagCMPid2	eawagENZid	expasyECnum	keggCMP1BestHit	keggCMP1alternatives	keggCMP2BestHit	keggCMP2alternatives
r1086	c0983	c0433	e0673	3.5.1.46	NA_eawagCMPid		C02378	
r1097	c1002	c1001	e0674	3.5.2.12	C20990	C04277	C20988	C01255
r1093	c0984	c0433	e0673	3.5.1.46	NA_eawagCMPid		C02378	
r1094	c0985	c0433	e0673	3.5.1.46	NA_eawagCMPid		C02378	
r1095	c1000	c0433	e0673	3.5.1.46	C01255		C02378	
r1096	c1001	c0433	e0673	3.5.1.46	C20988	C01255	C02378	
