rxn	eawagCMPid1	eawagCMPid2	eawagENZid	expasyECnum	keggCMP1BestHit	keggCMP1alternatives	keggCMP2BestHit	keggCMP2alternatives
r0023	c0046	c0047	e0024	1.2.1.3	C01545		C06423	
r0021	c0044	c0045	e0022	1.14.15.3	C01387		C00756	
r0022	c0045	c0046	e0023	1.1.1.1	C00756		C01545	
r0024	c0047	c0048	e0025	6.2.1.3	C06423		C01944	
r0684	c0608	c0045	e0429	1.11.1.15	C00756		C00756	
