r0035	1.2.1.39	C00601	C07086	R02536
r1739	3.1.1.10	C02046	C01456
r1739	3.1.1.10	C01479	C01456	R03563
r1740	1.5.3.-	C02066	C00067
r1740	1.5.3.-	C00729	C00067
r1745	1.1.1.-	C01456	C00601
