r0061	3.3.2.-	C14449	C18676
r0056	4.5.1.-	C14399	C14449
r0057	3.3.2.-	C14449	C18676
r0058	4.5.1.-	C18676	C10920
r0060	4.5.1.-	C14399	C14449
r0062	4.5.1.-	C18676	C10920
r0059	3.3.2.-	C10920	C00116
r0063	3.3.2.-	C10920	C00116
