r0059	3.3.2.-	C10920	C00116
r0702	3.8.1.5	C14400	C19224
r0702	3.8.1.5	C14336	C19224
r0703	4.5.1.-	C19224	C14449
r0704	3.3.2.-	C14449	C18676
r0705	4.5.1.-	C18676	C10920
