r0591	4.2.1.112	C01548	C00084	R05380
r0592	1.18.6.1	C01548	C19503
r0592	1.18.6.1	C01548	C06547	R05496
r0593	1.14.13.69	C19503	C06548
r0593	1.14.13.69	C06547	C06548	R05444
r0594	3.3.2.10	C06548	C15588
r0594	3.3.2.10	C06548	C01380	R05842
r0595	1.1.1.-	C00010	C00024	R05351
