rxn	eawagCMPid1	eawagCMPid2	eawagENZid	expasyECnum	keggCMP1BestHit	keggCMP1alternatives	keggCMP2BestHit	keggCMP2alternatives
r1380	c1221	c0137	e0855	1.5.8.1	C00543		C00218	
r1373	c1214	c1215	e0872	1.13.12.-	C11275		C00565	
r1374	c1216	c1218	e0853	1.2.1.42	C00517		C00154	
r1378	c1215	c0122	e0854	1.5.8.2	C00565		C00067	
r1404	c1216	c1217	e0874	1.2.1.48	C00517		C00249	
r1407	c1215	c1219	e0873	1.14.13.-	C00565		C01104	
r1408	c1217	c1218	e0025	6.2.1.3	C00249		C00154	
r1409	c1219	c0122	e0875	4.1.2.32	C01104		C00067	
