r0930	1.1.-.-	C05268	C05269
r0925	4.2.1.-	C05276	C05278
r0926	1.1.-.-	C05278	C05267
r0927	2.3.1.-	C05267	C00024
r0928	1.3.99.-	C05270	C05271
r0929	4.2.1.-	C05271	C05268
r0931	2.3.1.-	C05269	C00136
r0922	5.4.99.2	C05274	C20238
r0923	2.1.3.1	C00022	C01944
r0924	1.3.-.-	C01944	C05276
