rxn	eawagCMPid1	eawagCMPid2	eawagENZid	expasyECnum	keggCMP1BestHit	keggCMP1alternatives	keggCMP2BestHit	keggCMP2alternatives
r0401	c0055	c0187	e0079	1.2.1.7	C03067		C00587	
r0153	c0187	c0120	e0109	1.14.13.23	C00587		C00230	
r0081	c0282	c0054	e0287	1.14.13.-	C01467		C03351	
r0400	c0054	c0055	e0019	1.1.1.90	C03351		C03067	
r0402	c0187	c0325	e0289	1.14.13.24	C00587		C00628	
