r0072	4.99.1.-	C18565	C00213
r0072	4.99.1.-	C01705	C00213
r0073	1.5.-.-	C18565	C11033
r0073	1.5.-.-	C01705	C11033
r0074	4.99.1.-	C11033	C00218
r0075	1.4.9.1	C00218	C00067	R00606
