r0481		C15986	C16151	R07947
r0482	3.7.1.9	C15986	C03056
r1443	1.13.11.9	C01059	C18232	R09125
r0478	1.5.3.6	C03043	C01297	R07170
r0478	1.5.3.6	C01056	C01297
r0479	1.14.13.10	C03056	C03458	R04130
r1442	3.7.1.-	C19631	C00232
r1721	3.5.1.106	C18232	C00058	R09126
r0477	1.5.3.5	C03043	C01297
r0477	1.5.3.5	C01056	C01297	R03202
r0480	1.5.99.14	C01297	C15986	R07514
r0503		C15987	C00011
r1441	1.5.-.-	C01297	C19631
r1827	1.5.3.19	C15987	C00067	R10102
r0371	1.2.1.16	C00232	C00042	R00713	R00714
r0978	1.5.99.4	C16386	C03043
r0978	1.5.99.4	C16386	C01056
r0978	1.5.99.4	C00745	C03043
r0978	1.5.99.4	C00745	C01056
r0978	1.5.99.4	C16150	C03043	R07946
r0978	1.5.99.4	C16150	C01056	R02860
r0979	1.5.99.4	C16386	C03043
r0979	1.5.99.4	C16386	C01056
r0979	1.5.99.4	C00745	C03043
r0979	1.5.99.4	C00745	C01056
r0979	1.5.99.4	C16150	C03043	R07946
r0979	1.5.99.4	C16150	C01056	R02860
r1828	1.5.3.21	C15987	C00218	R10101
r0483		C03458	C01596	R07949
